"id" "long" "lat" "order" "hole" "piece" "group" "name"
"0" 33.18149 66.5622801 212 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 33.1330899 66.51733 213 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 33.6089001 66.4740101 214 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 33.5609075799674 66.4453125 215 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 33.6548301 66.4198801 216 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 33.8270699 66.4344 217 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 33.87556 66.4144499 218 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 33.5407601 66.40024 219 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 33.4950899 66.3810899 220 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 33.68338 66.34279 221 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 33.46499 66.3052501 222 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 33.87236 66.35924 223 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 33.9239901 66.30832 224 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 33.8409501 66.3150499 225 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 33.79709 66.31553 226 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 33.6489748856121 66.3038889988004 227 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 33.77218 66.27053 228 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 33.99119 66.27132 229 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 33.80296 66.2604 230 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 34.10982 66.2265499 231 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 34.53877 66.0694301 232 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 34.7165899 65.9698599 233 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 34.6816 65.9433899 234 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 34.7076899 65.90218 235 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 34.84425 65.89574 236 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 34.91162 65.8258501 237 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 34.9492 65.8443001 238 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 34.9042301 65.79346 239 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 35.0522001 65.74985 240 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 34.97736 65.7150201 241 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 35.02425 65.6870299 242 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 34.72621 65.6658801 243 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 34.79693 65.58143 244 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 34.6477501 65.4848899 245 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 34.68548 65.4205299 246 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 34.5109099 65.42891 247 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 34.6007499 65.38078 248 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 34.30319 65.37163 249 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 34.53116 65.3336899 250 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 34.4692001 65.2765 251 FALSE "1" "0.1" "Северо-Западный федеральный округ"
